Km,Latitude,Longitude
344.775,60.77673737,7.10297442
344.78,60.77678262,7.10298304
344.785,60.7768158,7.1030153
344.79,60.77684761,7.1030543
344.795,60.77688097,7.10309125
344.8,60.77691578,7.10312811
344.805,60.77695217,7.10316517
344.81,60.77698722,7.10319395
344.815,60.77702232,7.10321864
344.82,60.77705936,7.103241
344.825,60.777099,7.10326268
344.83,60.77714049,7.10328203
344.835,60.77718453,7.10329899
344.84,60.77722708,7.10331085
344.845,60.7772716,7.10332277
344.85,60.77731634,7.1033302
344.855,60.77736256,7.10333734
344.86,60.77740888,7.10334231
344.865,60.77745603,7.10334069
344.87,60.77749758,7.1033286
344.89,60.77766447,7.1032518
344.895,60.77770928,7.10323021
344.9,60.7777518,7.1032077
344.905,60.77780185,7.10320415
344.91,60.77784516,7.10318793
344.915,60.77788483,7.10316216
344.92,60.77792682,7.10313509
344.925,60.77796845,7.10310447
344.93,60.77800881,7.10306927
344.935,60.7780505,7.10303186
344.94,60.77809239,7.10299127
344.945,60.77813477,7.10294519
344.95,60.77817746,7.10289696
344.955,60.77821482,7.10284294
344.96,60.77825099,7.10278725
344.965,60.77828137,7.10272337
344.97,60.77831032,7.10265684
344.975,60.7783389,7.10258921
344.98,60.7783673,7.10252147
344.985,60.77839507,7.10245215
344.99,60.77841844,7.10237611
344.995,60.77843947,7.10229638
345.0,60.77846297,7.10222003
345.005,60.77848423,7.10213997
345.01,60.77850612,7.1020613
345.015,60.77852785,7.10198145
345.02,60.77854878,7.10190073
345.025,60.77856886,7.1018194
345.03,60.7785882,7.10173717
345.035,60.77860565,7.10165375
345.04,60.7786213,7.10156864
345.045,60.77863647,7.10148271
345.05,60.77865019,7.10139631
345.055,60.77866198,7.10130852
345.06,60.77867316,7.10122023
345.065,60.77868382,7.10113177
345.07,60.77869368,7.10104326
345.075,60.77870352,7.10095453
345.08,60.77871347,7.10086651
345.085,60.77872367,7.10077857
345.09,60.77873408,7.10068905
345.095,60.77874498,7.1006
345.1,60.77875692,7.10051169
345.105,60.77877016,7.10042465
345.11,60.77878463,7.10033935
345.115,60.77880067,7.10025447
345.12,60.77881823,7.10017129
345.125,60.77883684,7.10008947
345.13,60.77885705,7.10000827
345.135,60.77887852,7.0999287
345.14,60.77890123,7.09985065
345.145,60.77892545,7.09977365
345.15,60.77895067,7.09969857
345.155,60.77897754,7.09962508
345.16,60.77900556,7.09955337
345.165,60.77903494,7.09948421
345.17,60.77906558,7.09941918
345.175,60.77909988,7.09936403
345.18,60.77913373,7.09930649
345.185,60.77916816,7.09924783
345.19,60.77920389,7.09919221
345.195,60.77924005,7.09913651
345.2,60.77927698,7.09908224
345.205,60.77931467,7.09903108
345.21,60.77935338,7.09898136
345.215,60.77939211,7.09893259
345.22,60.77942959,7.09888456
345.225,60.77946787,7.09883776
345.23,60.77950623,7.09879081
345.235,60.77954505,7.09874394
345.24,60.7795837,7.09869737
345.245,60.77962212,7.09865021
345.25,60.77966051,7.09860337
345.255,60.77969902,7.0985566
345.26,60.77973753,7.09850986
345.265,60.77977574,7.09846309
345.27,60.77981417,7.09841582
345.275,60.77985242,7.09836881
345.28,60.77989059,7.09832187
345.285,60.77992897,7.0982743
345.29,60.77996755,7.09822711
345.295,60.78000565,7.09818005
345.3,60.78004429,7.0981331
345.305,60.78008244,7.09808591
345.31,60.78012061,7.09803842
345.315,60.78015907,7.09799088
345.32,60.78019731,7.09794402
345.325,60.78023561,7.0978968
345.33,60.78027419,7.09784943
345.335,60.78031253,7.09780255
345.34,60.7803514,7.09775614
345.345,60.78039068,7.09771044
345.35,60.78042995,7.09766552
345.355,60.78047049,7.09762417
345.36,60.78051178,7.09758542
345.365,60.78054735,7.09753801
345.53,60.78161716,7.09734784
345.545,60.78178505,7.09774006
345.55,60.78201149,7.09797131
345.555,60.78213411,7.09808709
345.565,60.78232423,7.0982485
345.57,60.78237078,7.09826316
