KM,latitude,longitude
339250,60.74175921768068,7.127350477538863
339255,60.74178037891539,7.127269616339832
339260,60.741801540100816,7.127188755034965
339265,60.74182270123696,7.1271078936242604
339270,60.74184979099,7.127035797968998
339275,60.74188078230031,7.126969470912847
339280,60.74191177357713,7.126903143728843
339285,60.74194276482046,7.126836816416982
339290,60.741973756030255,7.126770488977268
339295,60.74200553077621,7.126705860090275
339300,60.74203978270744,7.126646601366735
339305,60.7420740346118,7.126587342516705
339310,60.74210828648921,7.126528083540185
339315,60.74214253833974,7.126468824437174
339320,60.74217679016337,7.126409565207673
339325,60.74221307025457,7.126356287861674
339330,60.74225226954072,7.126311619982419
339335,60.742291468811295,7.126266951993607
339340,60.742330668066266,7.126222283895236
339345,60.742369867305705,7.126177615687306
339350,60.74240906652953,7.1261329473698165
339355,60.74245063216181,7.126098673105614
339360,60.742492611516745,7.12606621600827
339365,60.7425345908632,7.126033758825277
339370,60.74257680606981,7.126002789166491
339375,60.74262012886648,7.125978804980933
339380,60.74266345165834,7.125954820729727
339385,60.74270677444533,7.125930836412874
339390,60.742750834211336,7.125914521228347
339395,60.74279538042372,7.125903268082139
339400,60.74283992663472,7.125892014903623
339405,60.742884531246006,7.125882752486476
339410,60.74292941651718,7.125883057206863
339415,60.74297430178807,7.125883361926955
339420,60.743019187058664,7.125883666646749
339425,60.74306388680698,7.125891562881765
339430,60.7431085637523,7.125900392201128
339435,60.74315324069688,7.125909221543915
339440,60.74319785691771,7.125918945284508
339445,60.74324202368696,7.125935288904042
339450,60.743286190454114,7.125951632567423
339455,60.743330357219214,7.125967976274646
339460,60.74337452398225,7.125984320025716
339465,60.74341869074319,7.126000663820631
339470,60.74346282168783,7.1260173860249605
339475,60.74350678713364,7.126035856691172
339480,60.74355075257684,7.126054327406863
339485,60.743592471265224,7.126087629925302
339490,60.74363385881181,7.126123118479458
339495,60.743673113380545,7.126167238251617
339500,60.743711666595566,7.126214196122028
